num	 lesson	student	skill	cell	right	eol
1796	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sY6120Vs	Calculate-unit-rate	cell	1	eol
1797	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	1	eol
1798	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	0	eol
1799	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	1	eol
1800	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	1	eol
1801	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	1	eol
1802	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	1	eol
1803	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	1	eol
1804	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	0	eol
1805	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	1	eol
1806	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	1	eol
1807	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	0	eol
1808	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	0	eol
1809	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	1	eol
1810	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sZBj33oo	Calculate-unit-rate	cell	0	eol
1811	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s1T4w47X	Calculate-unit-rate	cell	1	eol
1812	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s1T4w47X	Calculate-unit-rate	cell	0	eol
1813	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s1T4w47X	Calculate-unit-rate	cell	0	eol
1814	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s1T4w47X	Calculate-unit-rate	cell	0	eol
1815	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s1T4w47X	Calculate-unit-rate	cell	0	eol
1816	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s1T4w47X	Calculate-unit-rate	cell	0	eol
1817	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s1T4w47X	Calculate-unit-rate	cell	1	eol
1818	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s1T4w47X	Calculate-unit-rate	cell	1	eol
1819	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s1T4w47X	Calculate-unit-rate	cell	1	eol
1820	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s1T4w47X	Calculate-unit-rate	cell	1	eol
1821	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s2JcB729	Calculate-unit-rate	cell	1	eol
1822	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s2JcB729	Calculate-unit-rate	cell	0	eol
1823	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s2JcB729	Calculate-unit-rate	cell	1	eol
1824	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s2JcB729	Calculate-unit-rate	cell	1	eol
1825	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s2JcB729	Calculate-unit-rate	cell	0	eol
1826	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s2JcB729	Calculate-unit-rate	cell	1	eol
1827	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sA1MG2DB	Calculate-unit-rate	cell	1	eol
1828	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sA1MG2DB	Calculate-unit-rate	cell	0	eol
1829	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sA1MG2DB	Calculate-unit-rate	cell	0	eol
1830	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sA1MG2DB	Calculate-unit-rate	cell	1	eol
1831	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sA1MG2DB	Calculate-unit-rate	cell	1	eol
1832	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sA1MG2DB	Calculate-unit-rate	cell	1	eol
1833	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sAhip2F0	Calculate-unit-rate	cell	1	eol
1834	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sAhip2F0	Calculate-unit-rate	cell	0	eol
1835	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sAhip2F0	Calculate-unit-rate	cell	0	eol
1836	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sAhip2F0	Calculate-unit-rate	cell	1	eol
1837	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sAhip2F0	Calculate-unit-rate	cell	1	eol
1838	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sAhip2F0	Calculate-unit-rate	cell	1	eol
1839	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sAhip2F0	Calculate-unit-rate	cell	0	eol
1840	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sAhip2F0	Calculate-unit-rate	cell	0	eol
1841	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sAhip2F0	Calculate-unit-rate	cell	0	eol
1842	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sAhip2F0	Calculate-unit-rate	cell	1	eol
1843	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sAhip2F0	Calculate-unit-rate	cell	1	eol
1844	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sAhip2F0	Calculate-unit-rate	cell	1	eol
1845	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sdIUTKe8	Calculate-unit-rate	cell	0	eol
1846	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sdIUTKe8	Calculate-unit-rate	cell	1	eol
1847	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sdIUTKe8	Calculate-unit-rate	cell	0	eol
1848	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sdIUTKe8	Calculate-unit-rate	cell	1	eol
1849	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sdIUTKe8	Calculate-unit-rate	cell	1	eol
1850	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sdIUTKe8	Calculate-unit-rate	cell	1	eol
1851	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	setcr9s4	Calculate-unit-rate	cell	1	eol
1852	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	setcr9s4	Calculate-unit-rate	cell	0	eol
1853	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	setcr9s4	Calculate-unit-rate	cell	1	eol
1854	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	setcr9s4	Calculate-unit-rate	cell	1	eol
1855	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	setcr9s4	Calculate-unit-rate	cell	0	eol
1856	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	setcr9s4	Calculate-unit-rate	cell	1	eol
1857	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	setcr9s4	Calculate-unit-rate	cell	1	eol
1858	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	setcr9s4	Calculate-unit-rate	cell	0	eol
1859	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	1	eol
1860	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	0	eol
1861	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	0	eol
1862	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	0	eol
1863	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	1	eol
1864	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	0	eol
1865	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	1	eol
1866	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	1	eol
1867	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	0	eol
1868	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	1	eol
1869	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	1	eol
1870	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	1	eol
1871	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	1	eol
1872	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sH9R2j01	Calculate-unit-rate	cell	0	eol
1873	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	si50VGo0	Calculate-unit-rate	cell	1	eol
1874	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	si50VGo0	Calculate-unit-rate	cell	0	eol
1875	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	si50VGo0	Calculate-unit-rate	cell	0	eol
1876	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	si50VGo0	Calculate-unit-rate	cell	1	eol
1877	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	si50VGo0	Calculate-unit-rate	cell	1	eol
1878	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	si50VGo0	Calculate-unit-rate	cell	1	eol
1879	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sks545SC	Calculate-unit-rate	cell	1	eol
1880	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sks545SC	Calculate-unit-rate	cell	0	eol
1881	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sks545SC	Calculate-unit-rate	cell	1	eol
1882	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sks545SC	Calculate-unit-rate	cell	1	eol
1883	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sks545SC	Calculate-unit-rate	cell	1	eol
1884	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sks545SC	Calculate-unit-rate	cell	1	eol
1885	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	1	eol
1886	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	0	eol
1887	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	0	eol
1888	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	0	eol
1889	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	0	eol
1890	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	1	eol
1891	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	0	eol
1892	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	1	eol
1893	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	0	eol
1894	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	0	eol
1895	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	0	eol
1896	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	1	eol
1897	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	0	eol
1898	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	0	eol
1899	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	1	eol
1900	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	0	eol
1901	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	1	eol
1902	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	slU0S6m4	Calculate-unit-rate	cell	0	eol
1903	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sSgkn3l2	Calculate-unit-rate	cell	1	eol
1904	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sSgkn3l2	Calculate-unit-rate	cell	0	eol
1905	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sSgkn3l2	Calculate-unit-rate	cell	0	eol
1906	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sSgkn3l2	Calculate-unit-rate	cell	0	eol
1907	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sSgkn3l2	Calculate-unit-rate	cell	0	eol
1908	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sSgkn3l2	Calculate-unit-rate	cell	1	eol
1909	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sSgkn3l2	Calculate-unit-rate	cell	0	eol
1910	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sSgkn3l2	Calculate-unit-rate	cell	1	eol
1911	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sSgkn3l2	Calculate-unit-rate	cell	1	eol
1912	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sSgkn3l2	Calculate-unit-rate	cell	1	eol
1913	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sVd9xmeb	Calculate-unit-rate	cell	1	eol
1914	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sVd9xmeb	Calculate-unit-rate	cell	0	eol
1915	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sVd9xmeb	Calculate-unit-rate	cell	0	eol
1916	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sVd9xmeb	Calculate-unit-rate	cell	0	eol
1917	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sVd9xmeb	Calculate-unit-rate	cell	1	eol
1918	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sVd9xmeb	Calculate-unit-rate	cell	1	eol
1919	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sVd9xmeb	Calculate-unit-rate	cell	1	eol
1920	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sVd9xmeb	Calculate-unit-rate	cell	1	eol
1921	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sVd9xmeb	Calculate-unit-rate	cell	1	eol
1922	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	sVd9xmeb	Calculate-unit-rate	cell	0	eol
1923	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	szd9SY9L	Calculate-unit-rate	cell	1	eol
1924	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	szd9SY9L	Calculate-unit-rate	cell	0	eol
1925	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	szd9SY9L	Calculate-unit-rate	cell	0	eol
1926	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	szd9SY9L	Calculate-unit-rate	cell	1	eol
1927	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	szd9SY9L	Calculate-unit-rate	cell	0	eol
1928	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	szd9SY9L	Calculate-unit-rate	cell	0	eol
1929	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	szd9SY9L	Calculate-unit-rate	cell	1	eol
1930	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	szd9SY9L	Calculate-unit-rate	cell	1	eol
1931	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	szd9SY9L	Calculate-unit-rate	cell	0	eol
1932	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	szd9SY9L	Calculate-unit-rate	cell	0	eol
1933	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	szd9SY9L	Calculate-unit-rate	cell	1	eol
1934	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	szd9SY9L	Calculate-unit-rate	cell	1	eol
1935	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s0I891Gg	Calculate-unit-rate	cell	1	eol
1936	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s0I891Gg	Calculate-unit-rate	cell	0	eol
1937	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s0I891Gg	Calculate-unit-rate	cell	0	eol
1938	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s0I891Gg	Calculate-unit-rate	cell	1	eol
1939	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s0I891Gg	Calculate-unit-rate	cell	1	eol
1940	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s0I891Gg	Calculate-unit-rate	cell	1	eol
1941	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s35jI12H	Calculate-unit-rate	cell	1	eol
1942	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s35jI12H	Calculate-unit-rate	cell	0	eol
1943	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s35jI12H	Calculate-unit-rate	cell	0	eol
1944	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s35jI12H	Calculate-unit-rate	cell	0	eol
1945	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s35jI12H	Calculate-unit-rate	cell	0	eol
1946	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s35jI12H	Calculate-unit-rate	cell	0	eol
1947	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s35jI12H	Calculate-unit-rate	cell	0	eol
1948	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s35jI12H	Calculate-unit-rate	cell	0	eol
1949	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s35jI12H	Calculate-unit-rate	cell	0	eol
1950	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s35jI12H	Calculate-unit-rate	cell	1	eol
1951	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s35jI12H	Calculate-unit-rate	cell	1	eol
1952	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s35jI12H	Calculate-unit-rate	cell	1	eol
1953	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-2	s59v7i97	Calculate-unit-rate	cell	1	eol
1954	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s3cjD21W	Calculate-part-in-proportion-with-fractions	cell	1	eol
1955	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s3cjD21W	Calculate-part-in-proportion-with-fractions	cell	0	eol
1956	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s3cjD21W	Calculate-part-in-proportion-with-fractions	cell	0	eol
1957	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s3cjD21W	Calculate-part-in-proportion-with-fractions	cell	1	eol
1958	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s3cjD21W	Calculate-part-in-proportion-with-fractions	cell	1	eol
1959	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s3cjD21W	Calculate-part-in-proportion-with-fractions	cell	1	eol
1960	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s3cjD21W	Calculate-part-in-proportion-with-fractions	cell	0	eol
1961	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s4gJnw14	Calculate-part-in-proportion-with-fractions	cell	0	eol
1962	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s4gJnw14	Calculate-part-in-proportion-with-fractions	cell	1	eol
1963	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s4gJnw14	Calculate-part-in-proportion-with-fractions	cell	0	eol
1964	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s4gJnw14	Calculate-part-in-proportion-with-fractions	cell	1	eol
1965	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s6zkEsmR	Calculate-part-in-proportion-with-fractions	cell	0	eol
1966	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s6zkEsmR	Calculate-part-in-proportion-with-fractions	cell	1	eol
1967	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s6zkEsmR	Calculate-part-in-proportion-with-fractions	cell	1	eol
1968	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s6zkEsmR	Calculate-part-in-proportion-with-fractions	cell	1	eol
1969	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s6zkEsmR	Calculate-part-in-proportion-with-fractions	cell	0	eol
1970	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s6zkEsmR	Calculate-part-in-proportion-with-fractions	cell	1	eol
1971	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s6zkEsmR	Calculate-part-in-proportion-with-fractions	cell	1	eol
1972	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s6zkEsmR	Calculate-part-in-proportion-with-fractions	cell	0	eol
1973	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s6zkEsmR	Calculate-part-in-proportion-with-fractions	cell	1	eol
1974	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s6zkEsmR	Calculate-part-in-proportion-with-fractions	cell	1	eol
1975	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s8EWewH7	Calculate-part-in-proportion-with-fractions	cell	0	eol
1976	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s8EWewH7	Calculate-part-in-proportion-with-fractions	cell	1	eol
1977	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s8EWewH7	Calculate-part-in-proportion-with-fractions	cell	0	eol
1978	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s8EWewH7	Calculate-part-in-proportion-with-fractions	cell	1	eol
1979	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s8EWewH7	Calculate-part-in-proportion-with-fractions	cell	1	eol
1980	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s8EWewH7	Calculate-part-in-proportion-with-fractions	cell	1	eol
1981	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	s8EWewH7	Calculate-part-in-proportion-with-fractions	cell	1	eol
1982	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sJJGL4Ig	Calculate-part-in-proportion-with-fractions	cell	1	eol
1983	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sJJGL4Ig	Calculate-part-in-proportion-with-fractions	cell	1	eol
1984	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sJJGL4Ig	Calculate-part-in-proportion-with-fractions	cell	0	eol
1985	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sS2M2j2W	Calculate-part-in-proportion-with-fractions	cell	0	eol
1986	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sS2M2j2W	Calculate-part-in-proportion-with-fractions	cell	0	eol
1987	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sS2M2j2W	Calculate-part-in-proportion-with-fractions	cell	0	eol
1988	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sS2M2j2W	Calculate-part-in-proportion-with-fractions	cell	0	eol
1989	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sS2M2j2W	Calculate-part-in-proportion-with-fractions	cell	0	eol
1990	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sS2M2j2W	Calculate-part-in-proportion-with-fractions	cell	1	eol
1991	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sS2M2j2W	Calculate-part-in-proportion-with-fractions	cell	0	eol
1992	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sS2M2j2W	Calculate-part-in-proportion-with-fractions	cell	0	eol
1993	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sS2M2j2W	Calculate-part-in-proportion-with-fractions	cell	0	eol
1994	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	svL4lMaM	Calculate-part-in-proportion-with-fractions	cell	1	eol
1995	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	svL4lMaM	Calculate-part-in-proportion-with-fractions	cell	0	eol
1996	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	svL4lMaM	Calculate-part-in-proportion-with-fractions	cell	1	eol
1997	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	svL4lMaM	Calculate-part-in-proportion-with-fractions	cell	1	eol
1998	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	svL4lMaM	Calculate-part-in-proportion-with-fractions	cell	0	eol
1999	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	svL4lMaM	Calculate-part-in-proportion-with-fractions	cell	1	eol
2000	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	svL4lMaM	Calculate-part-in-proportion-with-fractions	cell	0	eol
2001	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sY6120Vs	Calculate-part-in-proportion-with-fractions	cell	1	eol
2002	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sY6120Vs	Calculate-part-in-proportion-with-fractions	cell	1	eol
2003	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sY6120Vs	Calculate-part-in-proportion-with-fractions	cell	1	eol
2004	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sY6120Vs	Calculate-part-in-proportion-with-fractions	cell	1	eol
2005	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sY6120Vs	Calculate-part-in-proportion-with-fractions	cell	1	eol
2006	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sY6120Vs	Calculate-part-in-proportion-with-fractions	cell	1	eol
2007	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sY6120Vs	Calculate-part-in-proportion-with-fractions	cell	1	eol
2008	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sY6120Vs	Calculate-part-in-proportion-with-fractions	cell	1	eol
2009	Unit-RATIO-PROPORTION-Section-RATIO-PROPORTION-3	sZBj33oo	Calculate-part-in-proportion-with-fractions	cell	0	eol
